npsn,nama_sekolah,alamat,jumlah_siswa,jumlah_guru,kepala_sekolah,telepon,kondisi_lingkungan,akreditasi
2.0106072E7,SDN Pasar Manggis 01 Pg.,"Jl. Menteng Granit VII, Pasar Manggis, Setia Budi",328.0,13.0,"WARSITO,S.Pd",8.3792004E7,Padat/Kumuh,A
2.0106073E7,SDN Pasar Manggis 02 Pt,"Jln. Menteng Granit VII /5, Pasar Manggis, Setia Budi",161.0,6.0,"Yetty Sumiati, S.Pd",2.183703257E9,Padat/Kumuh,A
2.0106074E7,SDN Pasar Manggis 03 Pg.,"Jl. Sawah Lunto No. 56, Pasar Manggis, Setia Budi",235.0,12.0,"Dede Judliah, S. Pd., M. MPd.",8.3706672E7,Padat/Kumuh,A
2.0102388E7,SDN Pasar Manggis 04 Pg.,"Jl. Sawah Lunto No. 56, Pasar Manggis, Setia Budi",249.0,10.0,"ISKANDAR, S.Pd",021-8351177,Baik,B
2.0106075E7,SDN Pasar Manggis 05 Pt.,"Jl. Sawah Lunto No. 56, Pasar Manggis, Setia Budi",136.0,7.0,"WIJI ASTUTI, S.Pd., MM",2.183706901E9,Baik,B
2.010237E7,SDN Pasar Manggis 06 Pt.,"Jl. Sawah Lunto No. 56, Pasar Manggis, Setia Budi",130.0,8.0,"Christina Sulistiyowati, S.Pd",2.183706682E9,Baik,B
2.0106076E7,SDN Pasar Minggu 01 Pg.,"Jl. Mujair I Rawa Bambu No. 5, Pasar Minggu, Pasar Minggu",206.0,10.0,"SUNARNO,M.MPd",021-7821370,Baik,A
2.0106077E7,SDN Pasar Minggu 02 Pg.,"Jl. Palapa Raya No. 4, Pasar Minggu, Pasar Minggu",327.0,13.0,"Hj. Sunyari, M.Pd",7819618.0,Baik,A
2.0106078E7,SDN Pasar Minggu 03 Pg.,"Jl. Mujair I Rawa Bambu, Pasar Minggu, Pasar Minggu",242.0,10.0,"DUMARIA PAKPAHAN, S.Pd",021-78830962,Padat/Kumuh,A
2.0106079E7,SDN Pasar Minggu 04 Pg.,"Jl. Rawa Bambu I, Pasar Minggu, Pasar Minggu",251.0,12.0,"NURWATI, S.Pd, M.M",7.8830124E7,Banjir,B
2.010235E7,SDN Pasar Minggu 05 Pg.,"Jl. Rawa Bambu I, Pasar Minggu, Pasar Minggu",263.0,13.0,KALIMAH,7802856.0,Baik,A
2.010608E7,SDN Pasar Minggu 06 Pt.,"Jl. Mujair I Rawabambu, Pasar Minggu, Pasar Minggu",155.0,12.0,SUGIYANTA. M.Pd,021-78833164,Baik,B
2.0104648E7,SDN Paseban 01 Pg.,"Jl. Kramat Sawah VI, Paseban, S e n e n",200.0,10.0,SITI MUTMAINAH,(021) 31927584,Padat/Kumuh,B
2.0100458E7,SDN Paseban 02 Pg.,"Jl. Kramat Sawah VI, Paseban, S e n e n",153.0,8.0,Lombardini,(021) 3920576,Padat/Kumuh,B
2.0100459E7,SDN Paseban 03 Pg.,"Jl. Kramat Sawah VI, Paseban, S e n e n",173.0,8.0,Sri Mintaningsih S.Pd,3108118.0,Padat/Kumuh,C
